id,drug9,drug10,drug
157392|RenG15011|KT746039,S,I,TDF_SIR
157400|RenG13615|KT744643,I,S,TDF_SIR
157402|RenG14002|KT745030,I,S,TDF_SIR
157408|RenG14056|KT745084,I,S,TDF_SIR
157409|RenG14568|KT745596,I,R,TDF_SIR
157411|RenG13896|KT744924,I,R,TDF_SIR
157419|RenG15037|KT746065,I,S,TDF_SIR
157431|RenG15451|KT746479,I,S,TDF_SIR
157432|RenG13708|KT744736,I,S,TDF_SIR
157444|RenG14788|KT745816,I,S,TDF_SIR
157450|RenG13643|KT744671,I,S,TDF_SIR
157460|RenG15405|KT746433,I,R,TDF_SIR
157464|RenG14785|KT745813,I,S,TDF_SIR
157467|RenG14465|KT745493,S,I,TDF_SIR
157472|RenG14292|KT745320,I,S,TDF_SIR
157492|RenG14824|KT745852,S,I,TDF_SIR
157515|RenG14649|KT745677,I,S,TDF_SIR
157535|RenG14875|KT745903,I,R,TDF_SIR
157547|RenG14928|KT745956,I,R,TDF_SIR
157548|RenG14275|KT745303,I,R,TDF_SIR
157555|RenG15211|KT746239,I,S,TDF_SIR
157557|RenG14436|KT745464,I,R,TDF_SIR
157561|RenG15283|KT746311,I,R,TDF_SIR
157575|RenG14939|KT745967,I,R,TDF_SIR
157582|RenG14953|KT745981,I,S,TDF_SIR
157583|RenG15247|KT746275,I,R,TDF_SIR
157584|RenG15026|KT746054,S,I,TDF_SIR
157594|RenG13971|KT744999,I,S,TDF_SIR
157605|RenG15289|KT746317,S,I,TDF_SIR
157622|RenG14819|KT745847,I,S,TDF_SIR
157625|RenG14458|KT745486,I,S,TDF_SIR
157626|RenG15167|KT746195,I,R,TDF_SIR
157627|RenG13771|KT744799,I,S,TDF_SIR
157636|RenG15217|KT746245,I,R,TDF_SIR
157643|RenG13840|KT744868,I,R,TDF_SIR
157646|RenG13710|KT744738,I,R,TDF_SIR
157649|RenG13861|KT744889,I,S,TDF_SIR
157650|RenG13636|KT744664,I,S,TDF_SIR
157666|RenG13608|KT744636,S,I,TDF_SIR
157667|RenG14067|KT745095,I,S,TDF_SIR
157671|RenG15244|KT746272,I,R,TDF_SIR
157677|RenG15351|KT746379,I,S,TDF_SIR
157685|RenG15412|KT746440,I,S,TDF_SIR
157690|RenG13804|KT744832,I,S,TDF_SIR
157697|RenG13763|KT744791,I,R,TDF_SIR
157704|RenG14811|KT745839,S,I,TDF_SIR
15770|BM-11|AF315240,S,I,TDF_SIR
157713|RenG14725|KT745753,I,S,TDF_SIR
157714|RenG14104|KT745132,I,S,TDF_SIR
157727|RenG14623|KT745651,I,S,TDF_SIR
157728|RenG14185|KT745213,I,S,TDF_SIR
157732|RenG14800|KT745828,I,R,TDF_SIR
157733|RenG13783|KT744811,I,S,TDF_SIR
157745|RenG13616|KT744644,I,S,TDF_SIR
157746|RenG13707|KT744735,S,I,TDF_SIR
157748|RenG15358|KT746386,I,S,TDF_SIR
157749|RenG14144|KT745172,S,I,TDF_SIR
15774|BM-15|AF315244,I,R,TDF_SIR
157752|RenG13625|KT744653,I,R,TDF_SIR
15776|BM-17|AF315246,I,R,TDF_SIR
157779|RenG13989|KT745017,I,R,TDF_SIR
15778|BM-19|AF311179,I,R,TDF_SIR
157790|RenG15359|KT746387,I,S,TDF_SIR
157797|RenG13994|KT745022,I,S,TDF_SIR
157799|RenG14150|KT745178,I,S,TDF_SIR
157807|RenG14354|KT745382,I,S,TDF_SIR
157815|RenG14345|KT745373,I,R,TDF_SIR
157816|RenG14370|KT745398,I,S,TDF_SIR
157817|RenG14976|KT746004,I,S,TDF_SIR
157820|RenG14880|KT745908,I,S,TDF_SIR
157823|RenG15094|KT746122,I,S,TDF_SIR
157824|RenG14920|KT745948,I,R,TDF_SIR
157836|RenG14858|KT745886,I,S,TDF_SIR
15783|BM-26|AF315249,I,R,TDF_SIR
157840|RenG15391|KT746419,I,S,TDF_SIR
157847|RenG15491|KT746519,I,R,TDF_SIR
157851|RenG13736|KT744764,I,S,TDF_SIR
157856|RenG14162|KT745190,I,R,TDF_SIR
157862|RenG14553|KT745581,I,S,TDF_SIR
157876|RenG14607|KT745635,I,S,TDF_SIR
157886|RenG14721|KT745749,I,S,TDF_SIR
15789|BM-32|AF315255,I,R,TDF_SIR
157900|RenG14415|KT745443,S,I,TDF_SIR
157909|RenG15146|KT746174,I,R,TDF_SIR
157911|RenG15008|KT746036,S,I,TDF_SIR
157926|RenG14159|KT745187,I,S,TDF_SIR
157931|RenG15439|KT746467,I,S,TDF_SIR
157934|RenG14531|KT745559,S,I,TDF_SIR
157945|RenG14097|KT745125,I,S,TDF_SIR
157949|RenG15409|KT746437,I,S,TDF_SIR
157967|RenG13695|KT744723,I,R,TDF_SIR
157969|RenG15164|KT746192,I,S,TDF_SIR
157971|RenG13776|KT744804,I,S,TDF_SIR
157972|RenG14473|KT745501,I,S,TDF_SIR
157974|RenG14509|KT745537,I,S,TDF_SIR
157981|RenG14705|KT745733,I,S,TDF_SIR
1579|CA24547|AY801042,I,R,TDF_SIR
1579|CA4506|AY030678,I,R,TDF_SIR
158010|RenG14615|KT745643,I,S,TDF_SIR
158021|RenG15095|KT746123,S,I,TDF_SIR
158034|RenG14297|KT745325,I,R,TDF_SIR
158041|RenG15329|KT746357,I,R,TDF_SIR
158050|RenG14966|KT745994,I,R,TDF_SIR
158051|RenG13799|KT744827,I,S,TDF_SIR
15805|BM-48|AF315271,S,I,TDF_SIR
158062|RenG15230|KT746258,I,R,TDF_SIR
158068|RenG15343|KT746371,I,S,TDF_SIR
15806|BM-49|AF315272,S,I,TDF_SIR
158075|RenG14083|KT745111,I,S,TDF_SIR
15807|BM-50|AF315273,I,R,TDF_SIR
158083|RenG15501|KT746529,S,I,TDF_SIR
158085|RenG14573|KT745601,I,S,TDF_SIR
158093|RenG15220|KT746248,I,S,TDF_SIR
158094|RenG14770|KT745798,I,R,TDF_SIR
158099|RenG13872|KT744900,I,R,TDF_SIR
1580|CA37770|AY801046,S,I,TDF_SIR
158123|RenG13647|KT744675,I,S,TDF_SIR
158135|RenG13833|KT744861,I,R,TDF_SIR
158139|RenG14737|KT745765,I,R,TDF_SIR
158140|RenG15169|KT746197,I,S,TDF_SIR
158153|RenG14703|KT745731,I,S,TDF_SIR
158154|RenG14379|KT745407,I,R,TDF_SIR
158158|RenG15207|KT746235,I,S,TDF_SIR
158159|RenG14676|KT745704,I,S,TDF_SIR
158168|RenG15248|KT746276,I,S,TDF_SIR
158174|RenG13942|KT744970,I,S,TDF_SIR
158176|RenG14488|KT745516,I,R,TDF_SIR
158178|RenG14801|KT745829,I,S,TDF_SIR
158180|RenG13711|KT744739,I,S,TDF_SIR
158182|RenG15033|KT746061,I,S,TDF_SIR
158199|RenG15176|KT746204,I,S,TDF_SIR
158204|RenG15450|KT746478,S,I,TDF_SIR
158228|RenG15260|KT746288,I,R,TDF_SIR
158229|RenG15227|KT746255,I,S,TDF_SIR
158234|RenG13627|KT744655,I,R,TDF_SIR
158251|RenG13809|KT744837,I,S,TDF_SIR
158282|RenG14417|KT745445,I,S,TDF_SIR
158283|RenG14868|KT745896,I,R,TDF_SIR
158296|RenG15279|KT746307,I,R,TDF_SIR
158308|RenG15044|KT746072,I,S,TDF_SIR
158311|RenG15457|KT746485,I,R,TDF_SIR
158319|RenG14425|KT745453,I,R,TDF_SIR
158326|RenG15440|KT746468,I,S,TDF_SIR
158335|RenG15187|KT746215,I,R,TDF_SIR
158345|RenG14616|KT745644,I,S,TDF_SIR
158348|RenG14337|KT745365,I,S,TDF_SIR
158363|RenG15002|KT746030,S,I,TDF_SIR
158371|RenG15161|KT746189,I,S,TDF_SIR
158383|RenG14352|KT745380,I,S,TDF_SIR
158389|RenG14861|KT745889,I,R,TDF_SIR
158390|RenG14844|KT745872,I,S,TDF_SIR
158392|RenG15057|KT746085,I,R,TDF_SIR
158406|RenG14161|KT745189,I,S,TDF_SIR
158411|RenG13887|KT744915,S,I,TDF_SIR
158413|RenG13662|KT744690,S,I,TDF_SIR
158426|RenG14267|KT745295,I,S,TDF_SIR
158427|RenG14913|KT745941,I,S,TDF_SIR
158433|RenG14585|KT745613,I,S,TDF_SIR
158436|RenG14486|KT745514,I,S,TDF_SIR
158443|RenG14671|KT745699,S,I,TDF_SIR
158446|RenG15013|KT746041,I,R,TDF_SIR
158469|RenG15495|KT746523,I,S,TDF_SIR
158474|RenG14186|KT745214,I,S,TDF_SIR
158495|RenG15134|KT746162,I,S,TDF_SIR
158498|RenG14091|KT745119,I,S,TDF_SIR
158511|RenG15236|KT746264,I,S,TDF_SIR
158513|RenG14658|KT745686,I,S,TDF_SIR
158515|RenG15003|KT746031,I,S,TDF_SIR
158516|RenG15354|KT746382,I,S,TDF_SIR
158518|RenG14094|KT745122,I,S,TDF_SIR
158520|RenG15004|KT746032,S,I,TDF_SIR
158522|RenG13694|KT744722,I,R,TDF_SIR
158524|RenG14011|KT745039,I,S,TDF_SIR
158534|RenG15254|KT746282,I,S,TDF_SIR
158561|RenG14901|KT745929,I,S,TDF_SIR
158572|RenG14431|KT745459,I,S,TDF_SIR
158573|RenG14268|KT745296,I,S,TDF_SIR
158598|RenG15141|KT746169,I,S,TDF_SIR
158607|RenG14332|KT745360,I,R,TDF_SIR
158613|RenG14044|KT745072,I,R,TDF_SIR
158621|RenG13624|KT744652,I,S,TDF_SIR
158627|RenG14771|KT745799,I,S,TDF_SIR
158634|RenG15313|KT746341,I,S,TDF_SIR
158639|RenG15479|KT746507,I,S,TDF_SIR
158650|RenG14160|KT745188,I,R,TDF_SIR
158656|RenG13717|KT744745,I,R,TDF_SIR
158665|RenG13606|KT744634,I,S,TDF_SIR
158678|RenG15352|KT746380,I,R,TDF_SIR
158697|RenG15261|KT746289,I,S,TDF_SIR
158698|RenG14717|KT745745,S,I,TDF_SIR
158702|RenG13730|KT744758,I,S,TDF_SIR
158707|RenG14218|KT745246,I,S,TDF_SIR
158719|RenG14983|KT746011,S,I,TDF_SIR
158727|RenG13697|KT744725,I,S,TDF_SIR
158728|RenG14946|KT745974,I,S,TDF_SIR
158737|RenG14655|KT745683,I,S,TDF_SIR
158743|RenG14672|KT745700,I,S,TDF_SIR
158744|RenG13960|KT744988,S,I,TDF_SIR
158761|RenG13572|KT744600,I,R,TDF_SIR
158767|RenG14154|KT745182,I,S,TDF_SIR
158777|RenG14065|KT745093,I,S,TDF_SIR
158780|RenG13751|KT744779,I,R,TDF_SIR
158781|RenG14485|KT745513,I,S,TDF_SIR
158789|RenG15116|KT746144,I,R,TDF_SIR
158803|RenG14575|KT745603,S,I,TDF_SIR
158823|RenG14322|KT745350,I,R,TDF_SIR
158824|RenG15068|KT746096,I,S,TDF_SIR
158829|RenG14483|KT745511,I,R,TDF_SIR
158838|RenG13649|KT744677,S,I,TDF_SIR
158840|RenG14248|KT745276,I,R,TDF_SIR
158857|RenG13999|KT745027,I,S,TDF_SIR
158859|RenG13889|KT744917,I,S,TDF_SIR
158862|RenG13954|KT744982,I,S,TDF_SIR
158864|RenG13789|KT744817,I,S,TDF_SIR
158879|RenG13908|KT744936,I,S,TDF_SIR
158884|RenG14629|KT745657,I,S,TDF_SIR
158896|RenG14630|KT745658,I,S,TDF_SIR
1588|CA16398|AF514101,S,I,TDF_SIR
158904|RenG14657|KT745685,S,I,TDF_SIR
158908|RenG14803|KT745831,I,S,TDF_SIR
158909|RenG13560|KT744588,I,R,TDF_SIR
158920|RenG14189|KT745217,I,R,TDF_SIR
158925|RenG14418|KT745446,I,S,TDF_SIR
158933|RenG15259|KT746287,I,S,TDF_SIR
158937|RenG13877|KT744905,I,S,TDF_SIR
158945|RenG14609|KT745637,I,S,TDF_SIR
158949|RenG13705|KT744733,I,S,TDF_SIR
158954|RenG14341|KT745369,I,R,TDF_SIR
158979|RenG15273|KT746301,I,S,TDF_SIR
158984|RenG14590|KT745618,I,S,TDF_SIR
158988|RenG13837|KT744865,I,S,TDF_SIR
158991|RenG15500|KT746528,I,S,TDF_SIR
159002|RenG15339|KT746367,I,S,TDF_SIR
159029|RenG14301|KT745329,I,S,TDF_SIR
159032|RenG14197|KT745225,I,S,TDF_SIR
159035|RenG14470|KT745498,I,S,TDF_SIR
159053|RenG14454|KT745482,I,R,TDF_SIR
159059|RenG13914|KT744942,I,R,TDF_SIR
159065|RenG15045|KT746073,I,S,TDF_SIR
159068|RenG14477|KT745505,I,S,TDF_SIR
159069|RenG15053|KT746081,I,S,TDF_SIR
159075|RenG14776|KT745804,I,S,TDF_SIR
159076|RenG15219|KT746247,I,S,TDF_SIR
159077|RenG15105|KT746133,I,S,TDF_SIR
159098|RenG15115|KT746143,S,I,TDF_SIR
1590|CA4532|AY030689,I,R,TDF_SIR
159100|RenG15487|KT746515,I,R,TDF_SIR
159117|RenG13986|KT745014,I,S,TDF_SIR
159119|RenG14834|KT745862,I,S,TDF_SIR
159126|RenG14977|KT746005,I,S,TDF_SIR
159128|RenG14562|KT745590,I,R,TDF_SIR
159147|RenG14215|KT745243,S,I,TDF_SIR
159150|RenG15030|KT746058,S,I,TDF_SIR
159154|RenG14239|KT745267,S,I,TDF_SIR
159155|RenG14807|KT745835,I,S,TDF_SIR
159160|RenG14701|KT745729,S,I,TDF_SIR
159162|RenG14978|KT746006,I,S,TDF_SIR
159165|RenG14428|KT745456,S,I,TDF_SIR
159178|RenG13780|KT744808,I,S,TDF_SIR
159192|RenG14993|KT746021,I,S,TDF_SIR
159204|RenG14896|KT745924,I,R,TDF_SIR
159206|RenG15043|KT746071,I,R,TDF_SIR
159213|RenG14947|KT745975,S,I,TDF_SIR
159214|RenG15047|KT746075,I,S,TDF_SIR
159241|RenG14647|KT745675,I,S,TDF_SIR
159243|RenG14147|KT745175,I,R,TDF_SIR
159250|RenG14080|KT745108,I,S,TDF_SIR
159903|RenG13340|KT744368,I,S,TDF_SIR
159911|RenG12899|KT743927,S,I,TDF_SIR
159913|RenG12601|KT743629,I,S,TDF_SIR
159920|RenG13289|KT744317,I,R,TDF_SIR
159933|RenG12953|KT743981,I,R,TDF_SIR
159936|RenG12549|KT743577,I,S,TDF_SIR
159940|RenG12880|KT743908,I,S,TDF_SIR
159948|RenG11803|KT742831,S,I,TDF_SIR
159952|RenG12144|KT743172,I,S,TDF_SIR
159953|RenG13112|KT744140,I,S,TDF_SIR
159970|RenG12168|KT743196,I,R,TDF_SIR
159978|RenG13237|KT744265,I,R,TDF_SIR
159979|RenG12947|KT743975,I,R,TDF_SIR
159985|RenG12527|KT743555,I,R,TDF_SIR
159994|RenG13358|KT744386,I,R,TDF_SIR
159997|RenG12520|KT743548,I,R,TDF_SIR
160014|RenG12425|KT743453,I,S,TDF_SIR
160019|RenG11961|KT742989,I,R,TDF_SIR
160024|RenG12344|KT743372,I,S,TDF_SIR
160042|RenG12321|KT743349,I,R,TDF_SIR
160052|RenG11921|KT742949,I,R,TDF_SIR
160058|RenG13207|KT744235,I,R,TDF_SIR
160066|RenG12211|KT743239,I,S,TDF_SIR
160074|RenG12650|KT743678,I,S,TDF_SIR
160077|RenG12236|KT743264,I,R,TDF_SIR
160096|RenG12526|KT743554,I,S,TDF_SIR
160104|RenG13269|KT744297,S,I,TDF_SIR
160109|RenG12563|KT743591,I,R,TDF_SIR
160121|RenG12375|KT743403,S,I,TDF_SIR
160130|RenG12319|KT743347,I,R,TDF_SIR
160131|RenG12053|KT743081,I,S,TDF_SIR
160133|RenG13058|KT744086,I,R,TDF_SIR
160136|RenG13104|KT744132,I,S,TDF_SIR
160140|RenG13456|KT744484,I,R,TDF_SIR
160149|RenG12746|KT743774,I,S,TDF_SIR
160158|RenG13094|KT744122,I,S,TDF_SIR
160164|RenG12120|KT743148,I,R,TDF_SIR
160170|RenG11951|KT742979,I,S,TDF_SIR
160171|RenG12914|KT743942,S,I,TDF_SIR
160177|RenG13451|KT744479,I,S,TDF_SIR
160191|RenG12418|KT743446,I,S,TDF_SIR
160192|RenG13362|KT744390,I,S,TDF_SIR
160195|RenG13521|KT744549,I,S,TDF_SIR
160218|RenG13281|KT744309,I,S,TDF_SIR
160223|RenG13160|KT744188,I,R,TDF_SIR
160232|RenG12535|KT743563,I,S,TDF_SIR
160241|RenG12988|KT744016,I,R,TDF_SIR
160245|RenG12006|KT743034,I,S,TDF_SIR
160250|RenG12498|KT743526,S,I,TDF_SIR
160281|RenG13066|KT744094,I,S,TDF_SIR
160292|RenG12224|KT743252,I,R,TDF_SIR
160293|RenG13087|KT744115,I,R,TDF_SIR
160301|RenG11829|KT742857,S,I,TDF_SIR
160314|RenG12862|KT743890,I,S,TDF_SIR
160323|RenG13008|KT744036,I,R,TDF_SIR
160335|RenG12808|KT743836,I,S,TDF_SIR
160343|RenG12665|KT743693,I,R,TDF_SIR
160347|RenG13415|KT744443,I,S,TDF_SIR
160356|RenG12178|KT743206,S,I,TDF_SIR
160358|RenG11801|KT742829,I,S,TDF_SIR
160373|RenG12490|KT743518,I,R,TDF_SIR
160378|RenG13032|KT744060,I,R,TDF_SIR
160381|RenG13245|KT744273,I,S,TDF_SIR
160388|RenG12082|KT743110,I,S,TDF_SIR
160409|RenG13210|KT744238,I,S,TDF_SIR
160415|RenG13224|KT744252,I,R,TDF_SIR
160421|RenG13271|KT744299,I,S,TDF_SIR
160445|RenG12799|KT743827,I,S,TDF_SIR
160446|RenG12119|KT743147,I,S,TDF_SIR
160452|RenG13143|KT744171,I,S,TDF_SIR
160460|RenG12252|KT743280,I,R,TDF_SIR
160479|RenG12371|KT743399,S,I,TDF_SIR
160482|RenG13334|KT744362,I,S,TDF_SIR
160485|RenG11982|KT743010,I,S,TDF_SIR
160495|RenG12457|KT743485,I,S,TDF_SIR
160503|RenG13102|KT744130,I,S,TDF_SIR
160506|RenG11996|KT743024,I,S,TDF_SIR
160513|RenG12163|KT743191,I,S,TDF_SIR
160515|RenG11902|KT742930,I,S,TDF_SIR
160517|RenG12633|KT743661,I,S,TDF_SIR
160527|RenG12562|KT743590,S,I,TDF_SIR
160529|RenG13457|KT744485,I,S,TDF_SIR
160534|RenG12446|KT743474,I,R,TDF_SIR
160535|RenG12780|KT743808,I,S,TDF_SIR
160540|RenG12492|KT743520,I,S,TDF_SIR
160541|RenG12959|KT743987,I,S,TDF_SIR
160557|RenG12573|KT743601,I,S,TDF_SIR
160561|RenG13440|KT744468,I,S,TDF_SIR
160587|RenG12157|KT743185,I,S,TDF_SIR
160589|RenG12134|KT743162,I,S,TDF_SIR
160618|RenG13054|KT744082,I,R,TDF_SIR
160620|RenG13349|KT744377,I,R,TDF_SIR
160627|RenG13487|KT744515,I,R,TDF_SIR
160631|RenG12421|KT743449,I,R,TDF_SIR
160635|RenG13355|KT744383,I,S,TDF_SIR
160636|RenG12764|KT743792,I,S,TDF_SIR
160647|RenG12359|KT743387,I,S,TDF_SIR
160664|RenG12983|KT744011,I,S,TDF_SIR
160665|RenG13177|KT744205,I,R,TDF_SIR
160669|RenG13380|KT744408,I,R,TDF_SIR
160673|RenG13505|KT744533,I,S,TDF_SIR
160684|RenG12037|KT743065,I,S,TDF_SIR
160693|RenG12098|KT743126,I,S,TDF_SIR
160699|RenG13467|KT744495,I,S,TDF_SIR
160701|RenG13153|KT744181,S,I,TDF_SIR
160712|RenG12926|KT743954,I,R,TDF_SIR
160716|RenG12982|KT744010,I,R,TDF_SIR
160720|RenG12141|KT743169,I,S,TDF_SIR
160751|RenG13306|KT744334,I,S,TDF_SIR
160752|RenG12103|KT743131,I,S,TDF_SIR
160753|RenG13114|KT744142,I,S,TDF_SIR
160761|RenG12114|KT743142,I,R,TDF_SIR
160770|RenG13497|KT744525,S,I,TDF_SIR
160773|RenG12994|KT744022,I,S,TDF_SIR
160783|RenG11882|KT742910,I,S,TDF_SIR
160789|RenG12636|KT743664,I,S,TDF_SIR
160799|RenG13522|KT744550,I,R,TDF_SIR
160818|RenG11892|KT742920,S,I,TDF_SIR
160820|RenG12871|KT743899,S,I,TDF_SIR
160823|RenG12674|KT743702,I,R,TDF_SIR
160825|RenG12758|KT743786,I,S,TDF_SIR
160826|RenG12361|KT743389,I,R,TDF_SIR
160829|RenG13372|KT744400,I,S,TDF_SIR
160836|RenG13078|KT744106,I,S,TDF_SIR
16083|CA38287|AY802420,I,S,TDF_SIR
160851|RenG12599|KT743627,I,R,TDF_SIR
160864|RenG13099|KT744127,I,S,TDF_SIR
160869|RenG13472|KT744500,I,S,TDF_SIR
160871|RenG12115|KT743143,I,S,TDF_SIR
160879|RenG12398|KT743426,I,S,TDF_SIR
160882|RenG12519|KT743547,I,R,TDF_SIR
160887|RenG12848|KT743876,S,I,TDF_SIR
160888|RenG13327|KT744355,I,S,TDF_SIR
160896|RenG13109|KT744137,I,S,TDF_SIR
160916|RenG12346|KT743374,I,S,TDF_SIR
160917|RenG12343|KT743371,I,S,TDF_SIR
160923|RenG12099|KT743127,I,S,TDF_SIR
160927|RenG13116|KT744144,I,R,TDF_SIR
160934|RenG12818|KT743846,I,S,TDF_SIR
160940|RenG12919|KT743947,I,S,TDF_SIR
160944|RenG12247|KT743275,S,I,TDF_SIR
160946|RenG12531|KT743559,S,I,TDF_SIR
160957|RenG11802|KT742830,I,S,TDF_SIR
160970|RenG13123|KT744151,I,S,TDF_SIR
160976|RenG13049|KT744077,I,R,TDF_SIR
160979|RenG13347|KT744375,I,S,TDF_SIR
161003|RenG13469|KT744497,S,I,TDF_SIR
161021|RenG12213|KT743241,I,S,TDF_SIR
161022|RenG13342|KT744370,I,R,TDF_SIR
161026|RenG13037|KT744065,I,S,TDF_SIR
161028|RenG13173|KT744201,I,S,TDF_SIR
161049|RenG11948|KT742976,I,R,TDF_SIR
16104|CA38335|FJ983402,S,I,TDF_SIR
161051|RenG12542|KT743570,I,S,TDF_SIR
161055|RenG12450|KT743478,I,R,TDF_SIR
161059|RenG13108|KT744136,I,R,TDF_SIR
161061|RenG11877|KT742905,I,R,TDF_SIR
161065|RenG12112|KT743140,I,S,TDF_SIR
161097|RenG12782|KT743810,I,R,TDF_SIR
161109|RenG11887|KT742915,I,S,TDF_SIR
161113|RenG12823|KT743851,I,S,TDF_SIR
161114|RenG12834|KT743862,I,R,TDF_SIR
161115|RenG12407|KT743435,I,S,TDF_SIR
161116|RenG12656|KT743684,I,S,TDF_SIR
161133|RenG12456|KT743484,I,R,TDF_SIR
161158|RenG12893|KT743921,I,R,TDF_SIR
16115|CA38359|AY802432,I,R,TDF_SIR
161163|RenG12307|KT743335,I,S,TDF_SIR
161166|RenG11875|KT742903,S,I,TDF_SIR
16117|CA38363|FJ983406,S,I,TDF_SIR
161182|RenG12254|KT743282,S,I,TDF_SIR
161192|RenG12574|KT743602,I,R,TDF_SIR
161200|RenG13527|KT744555,I,R,TDF_SIR
161203|RenG12813|KT743841,I,S,TDF_SIR
161206|RenG12283|KT743311,I,S,TDF_SIR
161207|RenG12590|KT743618,I,S,TDF_SIR
16120|CA48242|GQ207975,I,S,TDF_SIR
161214|RenG12784|KT743812,I,R,TDF_SIR
161233|RenG12228|KT743256,I,S,TDF_SIR
161237|RenG13387|KT744415,I,S,TDF_SIR
161241|RenG11857|KT742885,I,S,TDF_SIR
161248|RenG12007|KT743035,I,R,TDF_SIR
161251|RenG13152|KT744180,I,R,TDF_SIR
161256|RenG13484|KT744512,S,I,TDF_SIR
161270|RenG13473|KT744501,I,R,TDF_SIR
161278|RenG12275|KT743303,I,S,TDF_SIR
161284|RenG12568|KT743596,I,R,TDF_SIR
161289|RenG12148|KT743176,I,S,TDF_SIR
161302|RenG13200|KT744228,I,R,TDF_SIR
161312|RenG12287|KT743315,I,S,TDF_SIR
161320|RenG12093|KT743121,I,R,TDF_SIR
161333|RenG13374|KT744402,I,R,TDF_SIR
161335|RenG12672|KT743700,I,R,TDF_SIR
161345|RenG13290|KT744318,I,S,TDF_SIR
161365|RenG11865|KT742893,I,R,TDF_SIR
161369|RenG12777|KT743805,I,R,TDF_SIR
161378|RenG12948|KT743976,I,S,TDF_SIR
161392|RenG11863|KT742891,I,S,TDF_SIR
161403|RenG12227|KT743255,I,S,TDF_SIR
161419|RenG12679|KT743707,I,R,TDF_SIR
161420|RenG12516|KT743544,S,I,TDF_SIR
161424|RenG12310|KT743338,I,R,TDF_SIR
161426|RenG13067|KT744095,I,S,TDF_SIR
161430|RenG12024|KT743052,I,R,TDF_SIR
161433|RenG13189|KT744217,I,R,TDF_SIR
161441|RenG12597|KT743625,I,S,TDF_SIR
161443|RenG13021|KT744049,I,R,TDF_SIR
161463|RenG13509|KT744537,I,S,TDF_SIR
161473|RenG13314|KT744342,I,R,TDF_SIR
161481|RenG11909|KT742937,I,S,TDF_SIR
161501|RenG13443|KT744471,I,S,TDF_SIR
161503|RenG13496|KT744524,I,R,TDF_SIR
161508|RenG12380|KT743408,I,R,TDF_SIR
161530|RenG12855|KT743883,I,S,TDF_SIR
161531|RenG12122|KT743150,I,S,TDF_SIR
161540|RenG11814|KT742842,S,I,TDF_SIR
161554|RenG12269|KT743297,S,I,TDF_SIR
161558|RenG12209|KT743237,I,R,TDF_SIR
161560|RenG12257|KT743285,I,S,TDF_SIR
16156|CA38451|AY802438,I,R,TDF_SIR
161570|RenG13239|KT744267,I,S,TDF_SIR
161579|RenG12537|KT743565,I,R,TDF_SIR
161580|RenG12743|KT743771,S,I,TDF_SIR
161583|RenG12844|KT743872,I,R,TDF_SIR
161589|RenG12177|KT743205,I,S,TDF_SIR
161593|RenG12056|KT743084,I,S,TDF_SIR
161595|RenG13227|KT744255,I,S,TDF_SIR
161609|RenG12200|KT743228,I,S,TDF_SIR
161625|RenG10849|KT741877,I,R,TDF_SIR
161626|RenG10807|KT741835,I,R,TDF_SIR
161632|RenG10463|KT741491,S,I,TDF_SIR
161635|RenG10505|KT741533,S,I,TDF_SIR
161639|RenG10685|KT741713,I,R,TDF_SIR
161652|RenG10838|KT741866,I,S,TDF_SIR
161654|RenG11462|KT742490,I,R,TDF_SIR
161662|RenG11231|KT742259,I,S,TDF_SIR
161663|RenG11584|KT742612,I,R,TDF_SIR
161668|RenG10599|KT741627,S,I,TDF_SIR
161671|RenG10066|KT741094,I,R,TDF_SIR
161674|RenG11629|KT742657,I,S,TDF_SIR
161679|RenG10683|KT741711,I,S,TDF_SIR
161682|RenG10597|KT741625,I,S,TDF_SIR
161694|RenG10320|KT741348,I,S,TDF_SIR
161698|RenG10370|KT741398,I,R,TDF_SIR
161700|RenG10098|KT741126,I,S,TDF_SIR
161707|RenG11771|KT742799,I,S,TDF_SIR
161721|RenG10674|KT741702,I,S,TDF_SIR
161728|RenG11403|KT742431,I,S,TDF_SIR
16174|CA38487|AY802444,S,I,TDF_SIR
161755|RenG10282|KT741310,I,S,TDF_SIR
161758|RenG10305|KT741333,I,S,TDF_SIR
161765|RenG10555|KT741583,I,S,TDF_SIR
161768|RenG11600|KT742628,I,R,TDF_SIR
161774|RenG10731|KT741759,I,S,TDF_SIR
161785|RenG10749|KT741777,S,I,TDF_SIR
161800|RenG10021|KT741049,I,R,TDF_SIR
161804|RenG11406|KT742434,I,R,TDF_SIR
161806|RenG11044|KT742072,S,I,TDF_SIR
161816|RenG11045|KT742073,I,S,TDF_SIR
161817|RenG10817|KT741845,I,S,TDF_SIR
161837|RenG11365|KT742393,I,S,TDF_SIR
161857|RenG10723|KT741751,I,R,TDF_SIR
161861|RenG10195|KT741223,I,S,TDF_SIR
161874|RenG11665|KT742693,I,S,TDF_SIR
161898|RenG10783|KT741811,I,R,TDF_SIR
161905|RenG11448|KT742476,I,S,TDF_SIR
161908|RenG11385|KT742413,S,I,TDF_SIR
161915|RenG10949|KT741977,I,R,TDF_SIR
161917|RenG11708|KT742736,I,S,TDF_SIR
161952|RenG11098|KT742126,I,S,TDF_SIR
161960|RenG11785|KT742813,I,R,TDF_SIR
